movieId,budget,genres,imdbId,poster_path,release_date,title,tmdbId
103233,0.0,Action|Adventure|Animation,2465238,http://image.tmdb.org/t/p/w185//zpK8M3V6dAqPFLsMTrhvqcylmuw.jpg,2013-05-21,LEGO Batman: The Movie - DC Heroes Unite (2013),177271.0
103235,0.0,Thriller,1924396,http://image.tmdb.org/t/p/w185//7JI8BHsBekVMAfXr4KhjBmdY1oV.jpg,1993-01-22,"Best Offer, The (Migliore offerta, La) (2013)",152742.0
103245,0.0,Comedy|Drama|Romance,391728,http://image.tmdb.org/t/p/w185//ms6ragcNqPDUSXcilA1bqUVPK6E.jpg,2005-11-05,Adam and Eve (National Lampoon's Adam & Eve) (2005),53928.0
103249,200000000.0,Action|Drama|Horror|IMAX,816711,http://image.tmdb.org/t/p/w185//pLMpv8ckcDP3kiEd2fhwY7XrjHz.jpg,2013-06-20,World War Z (2013),72190.0
103253,115000000.0,Action|Drama|Sci-Fi|IMAX,1535108,http://image.tmdb.org/t/p/w185//6hVMt55kzUHvxnc5lduqXyMh8VP.jpg,2013-08-07,Elysium (2013),68724.0
103335,76000000.0,Animation|Children|Comedy|IMAX,1690953,http://image.tmdb.org/t/p/w185//zhNirNChLkDv9YCEStn857h7BoI.jpg,2013-06-25,Despicable Me 2 (2013),93456.0
103339,150000000.0,Action|Drama|Thriller|IMAX,2334879,http://image.tmdb.org/t/p/w185//mcHPUtO3HnssUQ1OYP6w3FiDXYs.jpg,2013-06-27,White House Down (2013),117251.0
103341,20000000.0,Action|Comedy|Sci-Fi,1213663,http://image.tmdb.org/t/p/w185//oBQoXnzc8OwOcPFzI92YRMQ7PYX.jpg,2013-07-18,"World's End, The (2013)",107985.0
103366,25000000.0,Action|Crime|Thriller,1893256,http://image.tmdb.org/t/p/w185//5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg,1994-09-23,Redemption (Hummingbird) (2013),136418.0
103372,60000000.0,Action|Comedy|Crime,2404463,http://image.tmdb.org/t/p/w185//lbf2ueoiEfKIJr2qlT01zIEckbC.jpg,1995-12-15,"Heat, The (2013)",136795.0
103384,255000000.0,Action|Adventure|Western|IMAX,1210819,http://image.tmdb.org/t/p/w185//b2je2ZybNIzAOL1K1WPbbT6zt2M.jpg,2013-07-03,"Lone Ranger, The (2013)",57201.0
103449,20000000.0,Crime|Drama|Mystery|Thriller,1829012,http://image.tmdb.org/t/p/w185//o9DoB4Rsuc8wdkSZCJWB6fq9QPP.jpg,2012-09-07,Passion (2012),109099.0
103483,0.0,Horror|Thriller,2450186,http://image.tmdb.org/t/p/w185//cbMXkQyu6UFHopa5kv4Vrd9OSgs.jpg,2013-06-06,V/H/S/2 (2013),159117.0
103502,0.0,Comedy|Romance,1877797,http://image.tmdb.org/t/p/w185//gVypBf2KSUmGPsuC20MePfd1B42.jpg,2012-10-05,"Knot, The (2012)",136386.0
103539,2500000.0,Comedy|Drama|Romance,1714206,http://image.tmdb.org/t/p/w185//dmHukZ36cg5SdtVoRcpSiKNqJkB.jpg,2013-08-02,The Spectacular Now (2013),157386.0
103543,0.0,Comedy|Drama,2265534,http://image.tmdb.org/t/p/w185//dlVwivNVeEvVJBEUFwp0f542pPH.jpg,2013-08-30,"Lifeguard, The (2013)",157375.0
103596,1000000.0,Sci-Fi,2724064,http://image.tmdb.org/t/p/w185//fCpJWyjISj8KBt9WXxMmBA7W0Vk.jpg,2013-07-11,Sharknado (2013),205321.0
103602,0.0,Comedy|Documentary,2523852,http://image.tmdb.org/t/p/w185//zzQRBkQnO0qgaWrlexUfA0KioLL.jpg,2013-03-14,Craig Ferguson: I'm Here To Help (2013),178946.0
103606,0.0,Comedy|Drama|Romance,2205697,http://image.tmdb.org/t/p/w185//6vG0eCHT2e4uH035g1s6JTouU6R.jpg,2012-09-09,Stuck in Love (2012),111969.0
103609,0.0,Comedy,103978,http://image.tmdb.org/t/p/w185//i0PjzD7Qr2s0Iux0SucJ5SPZpve.jpg,1992-06-05,Class Act (1992),30963.0
103624,900000.0,Drama,2334649,http://image.tmdb.org/t/p/w185//njs0OYvv4QC0Cl2wTT7XaGY9G1g.jpg,2013-07-26,Fruitvale Station (2013),157354.0
103655,130000000.0,Action|Comedy|Fantasy,790736,http://image.tmdb.org/t/p/w185//fQ7CI5zmmhZlHuYBFKgK9w4hwlS.jpg,2013-07-18,R.I.P.D. (2013),49524.0
103685,0.0,Drama|Fantasy|Thriller|War,2375574,http://image.tmdb.org/t/p/w185//cB1VanPFde4RUpRlkb0lz1dMoDu.jpg,2013-07-05,"Field in England, A (2013)",179111.0
103688,13000000.0,Horror|Thriller,1457767,http://image.tmdb.org/t/p/w185//ejrD1lkCIQX26TO8k4gePsFpcyX.jpg,2013-03-20,"Conjuring, The (2013)",138843.0
103755,135000000.0,Adventure|Animation|Children|Comedy|Fantasy,1860353,http://image.tmdb.org/t/p/w185//inTKQni4YW8syrfgnXHwzmNeSo4.jpg,2013-07-11,Turbo (2013),77950.0
103772,120000000.0,Action|Adventure|Fantasy|Sci-Fi,1430132,http://image.tmdb.org/t/p/w185//tlCRK9Q8CXzlB7Mnx2HpKfjRI8Q.jpg,2013-07-23,"Wolverine, The (2013)",76170.0
103801,0.0,Comedy|Drama|Romance,2265398,http://image.tmdb.org/t/p/w185//iunbsMWtkwfrtRzU7hdCHhPjjJf.jpg,2013-08-23,Drinking Buddies (2013),172533.0
103810,84000000.0,Action|Comedy|Crime|Thriller,1821694,http://image.tmdb.org/t/p/w185//lLHG95wZ2y5izASvAkgmlWi7KAJ.jpg,2013-07-18,Red 2 (2013),146216.0
103819,0.0,Comedy,2234025,http://image.tmdb.org/t/p/w185//o7H5ZlAUfmMtlOifNTh5iEmLwMD.jpg,2013-07-09,Coffee Town (2013),198062.0
103865,10000000.0,Comedy|Drama,2053423,http://image.tmdb.org/t/p/w185//6rdhY7fiRaW7MnDnvLO9u9qd4PZ.jpg,2012-07-17,Revenge for Jolly! (2012),192126.0
103883,61000000.0,Action|Comedy|Crime,1272878,http://image.tmdb.org/t/p/w185//ptURGAFktibhk7DEAbMazlmNqWa.jpg,2013-08-02,2 Guns (2013),136400.0
103980,18000000.0,Drama,2334873,http://image.tmdb.org/t/p/w185//zLdLiUJfueZBctdv8OvkmGXEHEC.jpg,2013-07-25,Blue Jasmine (2013),160588.0
103984,0.0,Comedy|Drama,2358891,,,"Great Beauty, The (Grande Bellezza, La) (2013)",179144.0
104017,0.0,Action|Adventure|Sci-Fi,181947,http://image.tmdb.org/t/p/w185//nIALVkYLRwLxrwoktTUW3CGn2qe.jpg,1973-01-01,3 dev adam (Three Giant Men) (1973) ,58447.0
104069,0.0,Comedy,2510998,http://image.tmdb.org/t/p/w185//uMiRDSnFRpKicYbikKa8aO1QKbU.jpg,2013-04-13,Louis C.K.: Oh My God (2013),185574.0
104074,90000000.0,Adventure|Children|Fantasy,1854564,http://image.tmdb.org/t/p/w185//y4j0oCo6v6G3GKCumMjy4QdFlmR.jpg,2013-08-07,Percy Jackson: Sea of Monsters (2013),76285.0
104076,105000000.0,Animation|Children|Comedy,2017020,http://image.tmdb.org/t/p/w185//4zu8hbjp7bedcbetQssylLhpguk.jpg,2013-07-30,"Smurfs 2, The (2013)",77931.0
104078,4000000.0,Comedy,469021,http://image.tmdb.org/t/p/w185//oqdSe46XQ9CKcj1WMyfD2LaVoER.jpg,2013-07-24,Alan Partridge: Alpha Papa (2013),177699.0
104129,25000000.0,Action|IMAX,2016940,http://image.tmdb.org/t/p/w185//ty5ffg7jYhklKd8FYPSxdzY9Uv6.jpg,2013-07-04,Man of Tai Chi (2013),76544.0
104141,0.0,Action|Animation|Children|Crime,346578,http://image.tmdb.org/t/p/w185//mlmhpUArJdpRPO211v3lETe3uzg.jpg,2003-10-21,Batman: Mystery of the Batwoman (2003),21683.0
104211,37000000.0,Comedy|Crime,1723121,http://image.tmdb.org/t/p/w185//1MzHJj89pbDoMjz4XnX5WTPbuEb.jpg,2013-08-07,We're the Millers (2013),138832.0
104218,80000000.0,Comedy,2191701,http://image.tmdb.org/t/p/w185//5vLeJchL3zosBj10CJP1h54xyBs.jpg,2013-07-11,Grown Ups 2 (2013),109418.0
104241,28000000.0,Action|Comedy|Crime,1650554,http://image.tmdb.org/t/p/w185//4tRZenyexvIBpIDHTgLTjTEoA0i.jpg,2013-07-17,Kick-Ass 2 (2013),59859.0
104243,38000000.0,Action|Sci-Fi|Thriller|IMAX,1411250,http://image.tmdb.org/t/p/w185//gHWn62awXUQmG8ZcVUuDqx1C9sj.jpg,2013-09-02,Riddick (2013),87421.0
104245,50000000.0,Adventure|Animation|Comedy,1691917,http://image.tmdb.org/t/p/w185//9uqCaPEIep4iBG3U4AqSP20LGjq.jpg,2013-08-09,Planes (2013),151960.0
104272,0.0,Documentary,2545118,http://image.tmdb.org/t/p/w185//kCk4mDFE96Mn1AYfEcbxkIiw7ND.jpg,2013-06-07,Blackfish (2013),158999.0
104283,30000000.0,Animation|Drama|Romance,2013293,http://image.tmdb.org/t/p/w185//jcjNEfMVwBrqDpj0hys1XmTwfpM.jpg,2013-07-20,"Wind Rises, The (Kaze tachinu) (2013)",149870.0
104303,12000000.0,Drama,2357129,http://image.tmdb.org/t/p/w185//5LUplLrA0jeIOKhMie4XU54uAIO.jpg,2013-08-16,Jobs (2013),115782.0
104337,25000000.0,Drama,1327773,http://image.tmdb.org/t/p/w185//1OfQjZNkLp9cZSv3OkNMUpEYw0K.jpg,2013-08-16,Lee Daniels' The Butler (2013),132363.0
104339,1000000.0,Comedy,2294677,http://image.tmdb.org/t/p/w185//kPzyQAgFlen2yMiJ5KVPdWCuHRp.jpg,2013-08-09,In a World... (2013),157360.0
104374,12000000.0,Drama|Fantasy|Romance,2194499,http://image.tmdb.org/t/p/w185//ls6zswrOZVhCXQBh96DlbnLBajM.jpg,2013-08-16,About Time (2013),122906.0
104419,0.0,Action|Animation|Sci-Fi,1494772,http://image.tmdb.org/t/p/w185//p0PkQseSF29VygL34gkKaoSmJ.jpg,2010-02-23,Justice League: Crisis on Two Earths (2010),30061.0
104457,0.0,Horror|Thriller,1853739,http://image.tmdb.org/t/p/w185//e63bZonhhANCKyiJ2zQ8KVmWlQ7.jpg,2011-09-10,You're Next (2011),83899.0
104644,0.0,Comedy,2546038,http://image.tmdb.org/t/p/w185//x3oMuJQdkOMVzkS6FoJd6BDa1G7.jpg,2012-11-28,Maria Bamford: The Special Special Special! (2012),147129.0
104760,18000000.0,Action|Crime,2167202,http://image.tmdb.org/t/p/w185//z4sEWm1ykf9WX5WJU4XMD4oI5sI.jpg,2013-08-29,Getaway (2013),146227.0
104780,0.0,Adventure|Animation|Sci-Fi,211653,http://image.tmdb.org/t/p/w185//AaarQvo20v6Ggz7gN5YxYt51aDo.jpg,1981-01-01,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",49802.0
104837,0.0,Action|Crime,93820,http://image.tmdb.org/t/p/w185//j5oRakY1PoEd4c56LtpyuBVek5e.jpg,1987-02-01,Rage of Honor (1987),17282.0
104841,105000000.0,Action|Sci-Fi|IMAX,1454468,http://image.tmdb.org/t/p/w185//nGdGlz45Vt2dJiX2AljerQDSwIM.jpg,2013-10-03,Gravity (2013),49047.0
104863,11000000.0,Comedy|Drama|Romance,1486834,http://image.tmdb.org/t/p/w185//rK5kb8T4DwQoZkLrQKxvKFDD65q.jpg,2013-09-07,What If (2013),212716.0
104875,0.0,Adventure|Comedy|Musical|Sci-Fi,2245195,,2012-06-15,"History of Future Folk, The (2012)",115199.0
104879,46000000.0,Drama|Mystery|Thriller,1392214,http://image.tmdb.org/t/p/w185//uhviyknTT5cEQXbn6vWIqfM4vGm.jpg,2013-09-18,Prisoners (2013),146233.0
104906,4900000.0,Comedy|Romance,1985019,http://image.tmdb.org/t/p/w185//8f9XX2rIOY5kmzivS5sZfnVuCxE.jpg,2013-08-15,Austenland (2013),156711.0
104908,5000000.0,Horror|Thriller,2226417,http://image.tmdb.org/t/p/w185//w5JjiB3O1CLDXbTJe1QpU5RHmlU.jpg,2013-09-12,Insidious: Chapter 2 (2013),91586.0
104913,38000000.0,Action|Drama,1979320,http://image.tmdb.org/t/p/w185//uWcMgxO3p3qwVFUxsRz1HbTzGvT.jpg,2013-09-02,Rush (2013),96721.0
104925,30000000.0,Action|Comedy|Crime,2404311,http://image.tmdb.org/t/p/w185//3ER4u7T951pMv60hL5bUN6WsAMV.jpg,2013-09-13,"Family, The (2013)",112205.0
104944,0.0,Drama,2370248,http://image.tmdb.org/t/p/w185//qKnsyaJZLXfiL2JhIJEkpA8C3LU.jpg,2013-08-23,Short Term 12 (2013),169813.0
105020,13000000.0,Action|Comedy|Thriller,97081,http://image.tmdb.org/t/p/w185//dqIiOirJUmgFVQeOXY2qdvDd5yZ.jpg,1989-04-22,Collision Course (1989),102059.0
105037,1500000.0,Comedy,1758795,http://image.tmdb.org/t/p/w185//bqGHhCluyicC2nUnkUCpi9OyMdO.jpg,2013-07-24,"To Do List, The (2013)",129139.0
105121,0.0,Action|Drama|War,1844203,http://image.tmdb.org/t/p/w185//gCeZGBFcxjyGdvFncJqCGffBCpw.jpg,2012-09-14,Inescapable (2012),121676.0
105197,12000000.0,Adventure|Drama,1821549,http://image.tmdb.org/t/p/w185//3WdcebeFY1ProN3MxKuaT78CK8w.jpg,2013-09-21,Nebraska (2013),129670.0
105211,0.0,Comedy|Drama|Romance,2390361,http://image.tmdb.org/t/p/w185//p5naJg0K8xF0h0HWEfiz6rc9lC4.jpg,2013-09-18,Enough Said (2013),209263.0
105213,3000000.0,Comedy|Drama|Romance,2229499,http://image.tmdb.org/t/p/w185//sl3M89mMMQl6QVGJzjfMT74G02X.jpg,2013-07-26,Don Jon (2013),138697.0
105246,0.0,Drama|Fantasy,2027140,http://image.tmdb.org/t/p/w185//cwSBXt6j5ZwaD1dAMJ0SJCL7EQH.jpg,2013-04-24,Mood Indigo (L'écume des jours) (2013),157820.0
105250,,Documentary,432232,,,"Century of the Self, The (2002)",51452.0
105254,0.0,Adventure|Comedy,2332579,http://image.tmdb.org/t/p/w185//jX34ccG13P66S4qVqLRRyR0hZLS.jpg,2013-07-12,Crystal Fairy & the Magical Cactus and 2012 (2013),157409.0
105325,0.0,Comedy|Horror,2274570,http://image.tmdb.org/t/p/w185//1dmHunFILNXKzjOkl1A7IIsTI58.jpg,2013-08-28,Bad Milo (Bad Milo!) (2013),172828.0
105351,30000000.0,Crime|Drama|Thriller,2364841,http://image.tmdb.org/t/p/w185//7xZY1BZWIgkKI2zSfE9qHiADaOF.jpg,2013-09-24,Runner Runner (2013),146238.0
105355,4300000.0,Drama|Romance,2278871,http://image.tmdb.org/t/p/w185//wvpblFu3phIXdtdKsj5SafNQgFP.jpg,2013-10-09,Blue Is the Warmest Color (La vie d'Adèle) (2013),152584.0
105468,78000000.0,Animation|Children|Comedy|Fantasy,1985966,http://image.tmdb.org/t/p/w185//b3O21HGwMtfhngV6htJTosKWPzq.jpg,2013-09-26,Cloudy with a Chance of Meatballs 2 (2013),109451.0
105504,55000000.0,Adventure|Drama|Thriller|IMAX,1535109,http://image.tmdb.org/t/p/w185//2x8ida0rHokUv80Ah4eBNb2eXas.jpg,2013-10-10,Captain Phillips (2013),109424.0
105540,0.0,Animation|Children|Comedy|Musical,166960,http://image.tmdb.org/t/p/w185//7J8qq1O1kAjVdpDJnxuzNC5tH3H.jpg,1998-11-17,"All Dogs Christmas Carol, An (1998)",51985.0
105585,12000000.0,Action|Crime|Thriller,2002718,http://image.tmdb.org/t/p/w185//wwSUPJfPzxnjYDcgfxG1dHsQxwi.jpg,2013-09-12,Machete Kills (Machete 2) (2013),106747.0
105593,5000000.0,Comedy|Crime|Drama,1450321,http://image.tmdb.org/t/p/w185//5RkJIwfErgDAZyBZXcbehJ3fulN.jpg,2013-09-23,Filth (2013),85889.0
105653,50000000.0,Action|Mystery|Thriller,1211956,http://image.tmdb.org/t/p/w185//8eCSMwMhfdIbjSON5C526jGif1y.jpg,2013-10-09,Escape Plan (2013),107846.0
105720,0.0,Comedy|Crime|Drama,62457,http://image.tmdb.org/t/p/w185//tPEDn3u2q8q82kREjiGKmfA7rPm.jpg,1967-02-22,"Thief of Paris, The (Le voleur) (1967)",55370.0
105731,30000000.0,Drama|Horror,1939659,http://image.tmdb.org/t/p/w185//kloXz9qwO23z9Kbt3z3MgnjF4xO.jpg,2013-10-16,Carrie (2013),133805.0
105746,0.0,Documentary,2708946,http://image.tmdb.org/t/p/w185//et7jpooiP4K7eawUhmbYJmRyI7J.jpg,2013-12-06,UnHung Hero (2013),173495.0
105755,25000000.0,Crime|Drama|Thriller,2193215,http://image.tmdb.org/t/p/w185//unqjXZpTEl3rJhYPJncd0uWEZ1X.jpg,2013-10-25,"Counselor, The (2013)",109091.0
105801,650.0,Drama|Fantasy|Horror,2187884,http://image.tmdb.org/t/p/w185//g3qZofBWiLauJviv27f8zpEFbki.jpg,2013-10-11,Escape From Tomorrow (2013),158752.0
105835,70000000.0,Comedy|Drama|Thriller,1825157,http://image.tmdb.org/t/p/w185//dPd9QvEeMQpgHO6iLB1LqALTZl.jpg,1999-09-24,"Double, The (2013)",146015.0
105844,20000000.0,Drama,2024544,http://image.tmdb.org/t/p/w185//xdANQijuNrJaw1HA61rDccME4Tm.jpg,2013-10-18,12 Years a Slave (2013),76203.0
105954,9000000.0,Action|Adventure|Drama,2017038,http://image.tmdb.org/t/p/w185//onJHl5bueVq3B7RlcQruVwGN5F7.jpg,2013-08-23,All Is Lost (2013),152747.0
106002,110000000.0,Action|Adventure|Sci-Fi|IMAX,1731141,http://image.tmdb.org/t/p/w185//tBgkQqrO2RMgGQR6zod3bSjcPWx.jpg,2013-10-23,Ender's Game (2013),80274.0
106062,15000000.0,Comedy,3063516,http://image.tmdb.org/t/p/w185//j47MMp6SVAZUmXRKMKA57Cgx0Yq.jpg,2013-10-22,Jackass Presents: Bad Grandpa (2013),208134.0
106072,170000000.0,Action|Adventure|Fantasy|IMAX,1981115,http://image.tmdb.org/t/p/w185//54s3EKPVP4uIvKX4hj5X23ZbNYB.jpg,2013-10-29,Thor: The Dark World (2013),76338.0
106100,5000000.0,Drama,790636,http://image.tmdb.org/t/p/w185//7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg,2013-11-17,Dallas Buyers Club (2013),152532.0
106144,0.0,Drama,2304426,http://image.tmdb.org/t/p/w185//3xDnOtPisPgCHufp6tMUm7BUdZ9.jpg,2013-05-16,"Selfish Giant, The (2013)",194101.0
106330,28000000.0,Comedy|Drama|Romance,1204975,http://image.tmdb.org/t/p/w185//8D4eefMsMhUHwxUxRWuJn6xihlC.jpg,2013-10-31,Last Vegas (2013),137093.0
106438,12000000.0,Comedy|Drama,2431286,http://image.tmdb.org/t/p/w185//uvV4vyk2dJtMHvs66nvr8vK3JLT.jpg,2013-11-01,Philomena (2013),205220.0
106441,0.0,Children|Drama|War,816442,http://image.tmdb.org/t/p/w185//wj4U5sMLcJMa3WR9CpRR9e2sdgZ.jpg,2013-11-08,"Book Thief, The (2013)",203833.0
106487,130000000.0,Action|Adventure|Sci-Fi|IMAX,1951264,http://image.tmdb.org/t/p/w185//7c1JtraYsjMMnk8Md0IMoyRzqZJ.jpg,2013-11-15,The Hunger Games: Catching Fire (2013),101299.0
106489,250000000.0,Adventure|Fantasy|IMAX,1170358,http://image.tmdb.org/t/p/w185//ckAJAtGcIrXy90wUuIdCmLCzkPW.jpg,2013-12-11,"Hobbit: The Desolation of Smaug, The (2013)",57158.0
106491,175000000.0,Action|Adventure|Fantasy,1335975,http://image.tmdb.org/t/p/w185//xDHnmcroujCRG0ysYQaiswjbyHd.jpg,2013-12-06,47 Ronin (2013),64686.0
106540,26000000.0,Comedy,2387559,http://image.tmdb.org/t/p/w185//dKTkxSeNgHdwgrAbhwbXuUk4tzb.jpg,2013-10-10,Delivery Man (2013),146239.0
106542,0.0,Action|Comedy|Romance,1196948,http://image.tmdb.org/t/p/w185//7BbrgKfnRfEFIePqdRcWzuHs3KI.jpg,2013-02-09,Charlie Countryman (2013),41602.0
106594,0.0,Comedy|Drama|Romance,2147048,http://image.tmdb.org/t/p/w185//bB3zVmbx5qL8LkjFOVvKp8itQqX.jpg,2012-07-15,Red Flag (2012),137312.0
106642,0.0,Adventure|Drama|Sci-Fi,2779318,http://image.tmdb.org/t/p/w185//qkhP3bhxQQjs1bGEWNts64DOUkK.jpg,2013-11-23,"Day of the Doctor, The (2013)",253941.0
106648,0.0,Crime|Drama|Horror,1743724,http://image.tmdb.org/t/p/w185//9Yc6ip8cBDbkfy5K8Ob401PjlJa.jpg,2011-01-21,Guilty of Romance (Koi no tsumi) (2011) ,80662.0
106696,150000000.0,Adventure|Animation|Comedy|Fantasy|Musical|Romance,2294629,http://image.tmdb.org/t/p/w185//yald8Lsb4uCRvjIH3spzR84Kdwf.jpg,2013-11-27,Frozen (2013),109445.0
106766,11000000.0,Drama,2042568,http://image.tmdb.org/t/p/w185//1kNdpu3nr7IWYkloBWMVOdnqmsq.jpg,2013-10-13,Inside Llewyn Davis (2013),86829.0
106782,100000000.0,Comedy|Crime|Drama,993846,http://image.tmdb.org/t/p/w185//sOxr33wnRuKazR9ClHek73T8qnK.jpg,2013-12-25,"Wolf of Wall Street, The (2013)",106646.0
106785,22000000.0,Action|Crime|Thriller,2312718,http://image.tmdb.org/t/p/w185//8Qqp1z72GDUDXcrkACNpheFpSor.jpg,2013-11-12,Homefront (2013),204082.0
106839,35000000.0,Drama,2304771,http://image.tmdb.org/t/p/w185//6PMYAliDaSznrU8lS1l5clerJzX.jpg,2013-12-06,Mandela: Long Walk to Freedom (2013),192136.0
106873,0.0,Action|Animation|Drama,860907,http://image.tmdb.org/t/p/w185//7yvJ5hP9eHpdiGH0FuxmT7gkBCG.jpg,2012-11-17,Evangelion: 3.0 You Can (Not) Redo (2012),75629.0
106883,10000000.0,Comedy|Drama,1462901,http://image.tmdb.org/t/p/w185//zTTwS7ek9fRllsv7JC39ycoSsPX.jpg,2013-09-10,All is Bright (2013),174311.0
106889,0.0,Documentary,3089388,http://image.tmdb.org/t/p/w185//vEF0f8dktdp4NbUbpi0xSzwUAY8.jpg,2013-12-06,Tim's Vermeer (2013),212063.0
106916,40000000.0,Crime|Drama,1800241,http://image.tmdb.org/t/p/w185//koXGRfatN0tURFWMA0Keb0p0Gtg.jpg,2013-12-12,American Hustle (2013),168672.0
106918,90000000.0,Adventure|Comedy|Drama,359950,http://image.tmdb.org/t/p/w185//tY6ypjKOOtujhxiSwTmvA4OZ5IE.jpg,2013-12-18,"Secret Life of Walter Mitty, The (2013)",116745.0
106920,23000000.0,Drama|Romance|Sci-Fi,1798709,http://image.tmdb.org/t/p/w185//yk4J4aewWYNiBhD49WD7UaBBn37.jpg,2013-12-18,Her (2013),152601.0
106927,0.0,Action|Comedy|Sci-Fi,1381512,http://image.tmdb.org/t/p/w185//7fN1ZDG7sumIgndF8KfzEAvzkL8.jpg,2009-10-03,RoboGeisha (Robo-geisha) (2009),39260.0
107013,0.0,Drama|Fantasy,188504,http://image.tmdb.org/t/p/w185//sAqIotgXveaOjNFGd3MCwzCjHat.jpg,1977-12-24,"Christmas Carol, A (1977)",45697.0
107069,40000000.0,Action|Drama|Thriller|War,1091191,http://image.tmdb.org/t/p/w185//zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,2013-12-24,Lone Survivor (2013),193756.0
107141,35000000.0,Comedy|Drama,2140373,http://image.tmdb.org/t/p/w185//ksDa3XtV3v07jhQLUgARRi5cFBO.jpg,2013-11-16,Saving Mr. Banks (2013),140823.0
107159,0.0,Action|Drama,130377,http://image.tmdb.org/t/p/w185//sbratlqs53kSqQq7AS6AlnHSLXJ.jpg,1964-03-14,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),40897.0
107314,30000000.0,Action|Drama|Mystery,1321511,http://image.tmdb.org/t/p/w185//u1m0HP1mDxCCCW0s0TPaO0XMSfs.jpg,2013-11-14,Oldboy (2013),87516.0
107338,0.0,Comedy|Crime,2969050,http://image.tmdb.org/t/p/w185//qCddMykrssgd844QA77bh1oIxv0.jpg,2013-07-31,Dampfnudelblues (2013),209232.0
107348,50000000.0,Comedy,1229340,http://image.tmdb.org/t/p/w185//55volAzeebtFzyrx7DJkegvw8Ta.jpg,2013-12-18,Anchorman 2: The Legend Continues (2013),109443.0
107406,39200000.0,Action|Drama|Sci-Fi,1706620,http://image.tmdb.org/t/p/w185//9JPx09Rr0Txq2eSQfjq1DEBR5cx.jpg,2013-08-01,Snowpiercer (2013),110415.0
107408,269750.0,Comedy|Drama|War,70861,http://image.tmdb.org/t/p/w185//4TE8gM826e1OU62AErJ5LS4F1os.jpg,1973-06-06,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),37129.0
107410,0.0,Adventure|Drama|Sci-Fi,86723,http://image.tmdb.org/t/p/w185//ahjecMDcBkcxxaKqsH66sJwapAC.jpg,1984-06-06,Guest from the Future (Gostya iz buduschego) (1985),20894.0
107412,0.0,Comedy|Romance,60584,http://image.tmdb.org/t/p/w185//9EAKrTmCVKsgrSE4nTrxh6NB6LP.jpg,1967-04-03,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",20878.0
107436,0.0,Horror|Mystery|Thriller,2345567,http://image.tmdb.org/t/p/w185//fPmobTZOXSonB9GCCmEtFgffhcg.jpg,2013-10-17,Haunter (2013),166271.0
107447,0.0,Comedy|Crime,2166616,http://image.tmdb.org/t/p/w185//ur6Dq2HQDWWetX1dAe9o57VKUaI.jpg,2013-12-18,Wrong Cops (2013),158990.0
107449,5000000.0,Children|Comedy,1292569,http://image.tmdb.org/t/p/w185//1l3ngWFYUq31UtHDNvXxH3CDxNT.jpg,2008-12-17,"Muppet Christmas: Letters to Santa, A (2008)",27190.0
107462,0.0,Action|Crime|Thriller,2458106,http://image.tmdb.org/t/p/w185//7NlwlXXmq3D4UZmcsQj58hcAf6m.jpg,2013-12-27,Ninja: Shadow of a Tear (2013),180894.0
107565,5000000.0,Comedy,2987732,http://image.tmdb.org/t/p/w185//hV88MiailtnGVF6rbp6Ug6UBKYS.jpg,2013-11-07,"Fuck You, Goethe (Fack Ju Göhte) (2013)",233063.0
107630,0.0,Comedy,1247667,http://image.tmdb.org/t/p/w185//3cKqHGU12wA9YWanTmQ8o3evfQz.jpg,2010-06-03,High School (2010),27584.0
107702,40000000.0,Comedy,1661382,http://image.tmdb.org/t/p/w185//jTq9jYTKKo6EhQPso4xTMpPYYXW.jpg,2013-12-25,Grudge Match (2013),64807.0
107723,0.0,Action|Adventure|Fantasy,465657,http://image.tmdb.org/t/p/w185//c90zBKEC2hyRwUnyW8V35RwT8Dx.jpg,2007-06-05,Highlander: The Search for Vengeance (2007),13194.0
107771,7000000.0,Drama|Horror|Romance,1714915,http://image.tmdb.org/t/p/w185//kffoWJ7FfPRlFFBGixOMbq3blQp.jpg,2013-12-12,Only Lovers Left Alive (2013),152603.0
107780,0.0,Musical,2227830,http://image.tmdb.org/t/p/w185//rdlzS4ubGzAKT5BfMdOc1jMB2QS.jpg,1998-10-05,Cats (1998),230657.0
107846,0.0,Action|Adventure,110420,http://image.tmdb.org/t/p/w185//A1fwL6i2PObYIeOW6iMhimLpIa3.jpg,1994-11-24,MacGyver: Trail to Doomsday (1994),13632.0
107945,0.0,Thriller,1847548,http://image.tmdb.org/t/p/w185//xWIkXSlSDEb1NyZAs6wTiMnxl4T.jpg,2012-09-12,Bad Karma (2012),122796.0
107951,2300000.0,Comedy|Crime,2295196,http://image.tmdb.org/t/p/w185//sT1J7mYtEy1wRzddRvP4ZKjKAWV.jpg,2013-07-03,Hunting Elephants (2013),204810.0
